027_n5.jpg,4
Rafd090_50_Moroccan_male_fearful_frontal.jpg,2
027_ht2.jpg,1
053_n4.jpg,4
AM12HAS.JPG,1
AF04HAS.JPG,1
Rafd090_50_Moroccan_male_disgusted_frontal.jpg,3
43M_HA_O.jpg,1
AM11AFS.JPG,2
43M_NE_O.jpg,4
NM.NE1.92.jpg,4
Rafd090_63_Kid_male_disgusted_frontal.jpg,3
UY.HA1.137.jpg,1
Rafd090_63_Kid_male_happy_frontal.jpg,1
UY.NE1.134.jpg,4
Rafd090_18_Caucasian_female_disgusted_frontal.jpg,3
05F_DI_O.jpg,3
27M_DI_O.jpg,3
40M_NE_O.jpg,4
053_ht1.jpg,1
03F_DI_O.jpg,3
AM11NES.JPG,4
Rafd090_63_Kid_male_fearful_frontal.jpg,2
027_d1.jpg,3
AF04NES.JPG,4
Rafd090_03_Caucasian_male_happy_frontal.jpg,1
UY.DI1.149.jpg,3
053_f2.jpg,2
AM11HAS.JPG,1
Rafd090_18_Caucasian_female_happy_frontal.jpg,1
053_d2.jpg,3
AF04DIS.JPG,3
AM12DIS.JPG,3
NM.HA1.95.jpg,1
Rafd090_16_Caucasian_female_fearful_frontal.jpg,2
Rafd090_50_Moroccan_male_neutral_frontal.jpg,4
AM11DIS.JPG,3
Rafd090_61_Caucasian_female_neutral_frontal.jpg,4
43M_DI_O.jpg,3
NM.DI1.107.jpg,3
03F_HA_O.jpg,1
Rafd090_18_Caucasian_female_fearful_frontal.jpg,2
03F_NE_O.jpg,4
Rafd090_03_Caucasian_male_fearful_frontal.jpg,2
Rafd090_61_Caucasian_female_happy_frontal.jpg,1
40M_FE_O.jpg,2
Rafd090_23_Caucasian_male_disgusted_frontal.jpg,3
Rafd090_63_Kid_male_neutral_frontal.jpg,4
UY.FE1.152.jpg,2
Rafd090_16_Caucasian_female_happy_frontal.jpg,1
Rafd090_61_Caucasian_female_fearful_frontal.jpg,2
Rafd090_03_Caucasian_male_neutral_frontal.jpg,4
AM12AFS.JPG,2
27M_FE_O.jpg,2
Rafd090_03_Caucasian_male_disgusted_frontal.jpg,3
27M_NE_O.jpg,4
27M_HA_O.jpg,1
AF04AFS.JPG,2
26M_FE_O.jpg,2
Rafd090_23_Caucasian_male_happy_frontal.jpg,1
26M_NE_O.jpg,4
Rafd090_16_Caucasian_female_disgusted_frontal.jpg,3
Rafd090_61_Caucasian_female_disgusted_frontal.jpg,3
Rafd090_23_Caucasian_male_fearful_frontal.jpg,2
027_f2.jpg,2
40M_DI_O.jpg,3
03F_FE_O.jpg,2
Rafd090_16_Caucasian_female_neutral_frontal.jpg,4
05F_FE_O.jpg,2
NM.FE1.110.jpg,2
05F_HA_O.jpg,1
AM12NES.JPG,4
26M_DI_O.jpg,3
40M_HA_O.jpg,1
Rafd090_23_Caucasian_male_neutral_frontal.jpg,4
43M_FE_O.jpg,2
05F_NE_O.jpg,4
26M_HA_O.jpg,1
Rafd090_18_Caucasian_female_neutral_frontal.jpg,4
Rafd090_50_Moroccan_male_happy_frontal.jpg,1
