Rafd090_48_Moroccan_male_disgusted_frontal.jpg,3
KR.DI1.86.jpg,3
AM21AFS.JPG,2
36M_NE_O.jpg,4
AF24DIS.JPG,3
AM04HAS.JPG,1
01F_FE_O.jpg,2
Rafd090_44_Kid_female_disgusted_frontal.jpg,3
29M_FE_O.jpg,2
29M_DI_O.jpg,3
AM34HAS.JPG,1
Rafd090_70_Moroccan_male_neutral_frontal.jpg,4
Rafd090_70_Moroccan_male_fearful_frontal.jpg,2
AM04DIS.JPG,3
Rafd090_20_Caucasian_male_fearful_frontal.jpg,2
22M_HA_O.jpg,1
AF30AFS.JPG,2
01F_DI_O.jpg,3
Rafd090_44_Kid_female_fearful_frontal.jpg,2
Rafd090_59_Moroccan_male_neutral_frontal.jpg,4
23M_DI_O.jpg,3
AM15DIS.JPG,3
Rafd090_67_Moroccan_male_disgusted_frontal.jpg,3
Rafd090_48_Moroccan_male_happy_frontal.jpg,1
AM04NES.JPG,4
01F_NE_O.jpg,4
AM34DIS.JPG,3
Rafd090_67_Moroccan_male_fearful_frontal.jpg,2
Rafd090_20_Caucasian_male_disgusted_frontal.jpg,3
AM15AFS.JPG,2
AM34AFS.JPG,2
Rafd090_48_Moroccan_male_fearful_frontal.jpg,2
Rafd090_59_Moroccan_male_disgusted_frontal.jpg,3
29M_HA_O.jpg,1
36M_DI_O.jpg,3
41M_NE_O.jpg,4
AF24HAS.JPG,1
AF24AFS.JPG,2
36M_FE_O.jpg,2
AM21DIS.JPG,3
KR.NE1.71.jpg,4
Rafd090_59_Moroccan_male_happy_frontal.jpg,1
Rafd090_67_Moroccan_male_happy_frontal.jpg,1
Rafd090_48_Moroccan_male_neutral_frontal.jpg,4
Rafd090_27_Caucasian_female_disgusted_frontal.jpg,3
Rafd090_27_Caucasian_female_happy_frontal.jpg,1
Rafd090_44_Kid_female_neutral_frontal.jpg,4
36M_HA_O.jpg,1
Rafd090_59_Moroccan_male_fearful_frontal.jpg,2
23M_FE_O.jpg,2
AF30HAS.JPG,1
AM21HAS.JPG,1
41M_FE_O.jpg,2
22M_FE_O.jpg,2
KR.FE1.89.jpg,2
Rafd090_70_Moroccan_male_happy_frontal.jpg,1
29M_NE_O.jpg,4
Rafd090_27_Caucasian_female_fearful_frontal.jpg,2
22M_DI_O.jpg,3
AM21NES.JPG,4
Rafd090_20_Caucasian_male_happy_frontal.jpg,1
01F_HA_O.jpg,1
Rafd090_27_Caucasian_female_neutral_frontal.jpg,4
Rafd090_70_Moroccan_male_disgusted_frontal.jpg,3
41M_DI_O.jpg,3
Rafd090_44_Kid_female_happy_frontal.jpg,1
22M_NE_O.jpg,4
AF30DIS.JPG,3
AM15NES.JPG,4
AF24NES.JPG,4
23M_NE_O.jpg,4
Rafd090_20_Caucasian_male_neutral_frontal.jpg,4
AF30NES.JPG,4
AM04AFS.JPG,2
AM34NES.JPG,4
AM15HAS.JPG,1
Rafd090_67_Moroccan_male_neutral_frontal.jpg,4
23M_HA_O.jpg,1
41M_HA_O.jpg,1
KR.HA1.74.jpg,1
